time,open,high,low,close,VWAP,Volume,Volume MA,Relative Volume,EMA 10,Plot EMA 20,Plot EMA50,Plot EMA 100,Plot EMA 200,Supertrend Up,Supertrend Down ,RSI,RSI-based MA,GapUp/GapDown,Gap Percentage,Candle Body,Candle Range,Body Percentage,Body Character,Upperwick %,Upper Wick Character,LowerWick %,Lower Wick Character,VIX,VIX % Change,Expected Range,UDR,LDR,"Today's Close In Range(IN=1,OUT=0)",,,,,,
24-09-2025,25108.75,25149.85,25027.45,25056.9,25078.06667,244382281,264858670.7,0.92,25140.74923,25041.88675,24929.70864,24746.43823,24389.83205,,25392.32476,52.17124685,58.36263093,-60.75,-0.24,-51.85,122.4,42.36,MODERATE,33.58,MODERATE,24.06,MODERATE,10.7825,2.4708957,170.8747685,25279.62477,24937.87523,INSIDE,,,,,,
25-09-2025,25034.5,25092.7,24878.3,24890.85,24953.95,342534768,265655334.8,1.29,25095.313,25027.5023,24928.18477,24749.29787,24394.81731,,25314.19981,46.20155472,58.14084609,-22.4,-0.09,-143.65,214.4,67,STRONG,27.15,MODERATE,5.85,NONE,11.425,5.958729423,180.645304,25215.1453,24853.8547,INSIDE,,,,,,
26-09-2025,24818.55,24868.6,24629.45,24654.7,24717.58333,291537949,263955053.1,1.1,25015.20155,24991.99732,24917.45988,24747.42465,24397.4032,,25116.54485,39.31215582,57.3497365,-72.3,-0.29,-163.85,239.15,68.51,STRONG,20.93,MODERATE,10.56,MILD,11.365,-0.525164114,178.09177,24996.64177,24640.45823,INSIDE,,,,,,
29-09-2025,24728.55,24791.3,24606.2,24634.9,24677.46667,394388242,272208094,1.45,24946.05581,24957.98805,24906.3791,24745.19644,24399.76636,,25066.80588,38.78987385,56.29510356,73.85,0.3,-93.65,185.1,50.59,MODERATE,33.9,MODERATE,15.51,MILD,11.065,-2.639683238,172.8517546,24901.40175,24555.69825,INSIDE,,,,,,
30-09-2025,24691.95,24731.8,24587.7,24611.1,24643.53333,304924720,273876404.2,1.11,24885.15476,24924.95109,24894.79953,24742.54106,24401.86918,,25011.8347,38.13404948,54.96141228,57.05,0.23,-80.85,144.1,56.11,MODERATE,27.65,MODERATE,16.24,MILD,10.2875,-7.026660642,160.3203481,24852.27035,24531.62965,INSIDE,,,,,,
01-10-2025,24620.55,24867.95,24605.95,24836.3,24770.06667,308135228,272268999.2,1.13,24876.27207,24916.50813,24892.50543,24744.39767,24406.19187,,25011.8347,47.2261472,54.20669492,9.45,0.04,215.75,262,82.35,STRONG,12.08,MILD,5.57,NONE,10.06,-2.211421628,157.6380447,24778.18804,24462.91196,OUT,,,,,,
03-10-2025,24759.55,24904.8,24747.55,24894.25,24848.86667,366929642,274910773.3,1.33,24879.54079,24914.38831,24892.57384,24747.36505,24411.04817,,25011.8347,49.29135678,53.37008035,-76.75,-0.31,134.7,157.25,85.66,STRONG,6.71,NONE,7.63,NONE,10.1925,1.317097416,159.9509603,24919.50096,24599.59904,INSIDE,,,,,,
06-10-2025,24916.55,25095.95,24881.65,25077.65,25018.41667,271953070,278004830.6,0.98,24915.56064,24929.93704,24899.83173,24753.90534,24417.68103,24605.42063,,55.25874228,53.10232181,22.3,0.09,161.1,214.3,75.17,STRONG,8.54,NONE,16.29,MILD,10.05,-1.398086829,158.9252032,25075.4752,24757.6248,OUT,,,,,,
07-10-2025,25085.3,25220.9,25076.3,25108.3,25135.16667,286833765,281685108.7,1.02,24950.60416,24946.92399,24908.00696,24760.92306,24424.55286,24784.05651,,56.18669102,52.55560291,7.65,0.03,23,144.6,15.91,INDECISION,77.87,STRONG REJECT,6.22,NONE,10.3125,2.611940299,163.8881734,25249.18817,24921.41183,INSIDE,,,,,,
08-10-2025,25079.75,25192.5,25008.5,25046.15,25082.38333,225967495,281637494.7,0.8,24967.97613,24956.37409,24913.42433,24766.57112,24430.7379,24784.05651,,53.75220426,51.67026527,-28.55,-0.11,-33.6,184,18.26,INDECISION,61.28,STRONG REJECT,20.46,MODERATE,10.12,-1.866666667,160.6478261,25240.39783,24919.10217,INSIDE,,,,,,
09-10-2025,25074.3,25199.25,25024.3,25181.8,25135.11667,286253252,283742834,1.01,25006.8532,24977.84322,24923.94887,24774.79347,24438.21116,24784.05651,,58.02692811,50.93135085,28.15,0.11,107.5,174.95,61.45,STRONG,9.97,NONE,28.58,MODERATE,10.1025,-0.172924901,160.412995,25234.713,24913.887,INSIDE,,,,,,
10-10-2025,25167.65,25330.75,25156.85,25285.35,25257.65,232943306,284161450.2,0.82,25057.48898,25007.12958,24938.12146,24784.9035,24446.6404,24884.50573,,60.99105137,50.73726588,-14.15,-0.06,117.7,173.9,67.68,STRONG,26.11,MODERATE,6.21,NONE,11.0075,8.958178669,175.6951674,25343.34517,24991.95483,INSIDE,,,,,,
13-10-2025,25177.3,25267.3,25152.3,25227.35,25215.65,256135569,285681240.3,0.9,25088.3728,25028.10295,24949.46376,24793.66482,24454.40866,24884.50573,,58.49911266,50.7594954,-108.05,-0.43,50.05,115,43.52,MODERATE,34.74,MODERATE,21.74,MODERATE,11.155,1.339995458,177.6034855,25354.90349,24999.69651,INSIDE,,,,,,
14-10-2025,25277.55,25310.35,25060.55,25145.5,25172.13333,292129083,291018906.5,1,25098.75957,25039.28363,24957.15145,24800.63185,24461.28519,24884.50573,,55.0790575,50.63715514,50.2,0.2,-132.05,249.8,52.86,MODERATE,13.13,MILD,34.01,MODERATE,10.53,-5.602868669,167.9382391,25445.48824,25109.61176,INSIDE,,,,,,
15-10-2025,25181.95,25365.15,25159.35,25323.55,25282.68333,289930172,293509299.1,0.99,25139.63055,25066.35661,24971.52002,24810.98667,24469.86494,24884.50573,,60.49028405,51.23137208,36.45,0.14,141.6,205.8,68.8,STRONG,20.21,MODERATE,10.98,MILD,10.865,3.181386515,173.6561782,25355.60618,25008.29382,INSIDE,,,,,,
16-10-2025,25394.9,25625.4,25376.85,25585.3,25529.18333,372777021,298701315.4,1.25,25220.66136,25115.77979,24995.58983,24826.3196,24480.96379,25071.73263,,66.81838958,52.70400314,71.35,0.28,190.4,248.55,76.6,STRONG,16.13,MILD,7.26,NONE,11.625,6.994937874,187.7096881,25582.60969,25207.19031,OUT,,,,,,
17-10-2025,25546.85,25781.5,25508.6,25709.85,25666.65,422055809,306194421.7,1.38,25309.60475,25172.35791,25023.60003,24843.81525,24493.19152,25192.3761,,69.33520623,54.84850674,-38.45,-0.15,163,272.9,59.73,MODERATE,26.26,MODERATE,14.02,MILD,11.355,-2.322580645,184.4668762,25731.31688,25362.38312,INSIDE,,,,,,
20-10-2025,25824.6,25926.2,25788.5,25843.15,25852.61667,301133193,302232939.8,1,25406.61298,25236.24287,25055.73924,24863.60406,24506.62394,25408.67088,,71.8004893,57.20640784,114.75,0.45,18.55,137.7,13.47,INDECISION,60.31,STRONG REJECT,26.22,MODERATE,11.2975,-0.506384852,184.562851,26009.16285,25640.03715,INSIDE,,,,,,
21-10-2025,25901.2,25934.35,25825.8,25868.6,25876.25,42477128,291631301.6,0.15,25490.61062,25296.46736,25087.61614,24883.50497,24520.17594,25477.71171,,72.25904331,59.6439074,58.05,0.22,-32.6,108.55,30.03,WEAK,30.54,MODERATE,39.43,MODERATE,11.7325,3.850409383,191.7295283,26092.92953,25709.47047,INSIDE,,,,,,
23-10-2025,26057.2,26104.2,25862.45,25891.4,25952.68333,448404894,299091329.4,1.5,25563.48142,25353.12761,25119.13707,24903.46329,24533.81996,25564.73436,,72.68753419,61.4625779,188.6,0.73,-165.8,241.75,68.58,STRONG,19.44,MILD,11.98,MILD,11.59,-1.214574899,190.641259,26247.84126,25866.55874,INSIDE,,,,,,
24-10-2025,25935.1,25944.15,25718.2,25795.15,25819.16667,284913477,301117889.2,0.95,25605.60298,25395.22498,25145.64738,24921.12045,24546.37051,25564.73436,,67.91820889,62.79306734,43.7,0.17,-139.95,225.95,61.94,STRONG,4.01,NONE,34.06,MODERATE,11.8575,2.308024159,193.8454686,26128.94547,25741.25453,INSIDE,,,,,,
27-10-2025,25843.2,26005.95,25827,25966.05,25933,266337274,297308014.5,0.9,25671.1388,25449.58927,25177.82004,24941.81213,24560.49667,25564.73436,,71.49463768,63.95277415,48.05,0.19,122.85,178.95,68.65,STRONG,22.3,MODERATE,9.05,NONE,11.9525,0.801180687,195.8639681,26039.06397,25647.33603,INSIDE,,,,,,
28-10-2025,25939.95,26041.7,25810.05,25936.2,25929.31667,395231207,302492677.4,1.31,25719.33174,25495.93315,25207.56043,24961.50297,24574.18526,25564.73436,,70.02625639,64.94131454,-26.1,-0.1,-3.75,231.65,1.62,INDECISION,43.92,STRONG REJECT,54.46,STRONG DEFEND,11.9725,0.167329011,196.4614072,26136.41141,25743.48859,INSIDE,,,,,,
29-10-2025,25982,26097.85,25960.3,26053.9,26037.35,321880610,298867295.8,1.08,25780.16234,25549.07285,25240.75021,24983.1346,24588.90879,25618.59292,,72.43066601,66.27549038,45.8,0.18,71.9,137.55,52.27,MODERATE,31.95,MODERATE,15.78,MILD,12.0675,0.79348507,198.4472621,26180.44726,25783.55274,INSIDE,,,,,,
30-10-2025,25984.4,26032.05,25845.25,25877.85,25918.38333,257373001,296489709.8,0.87,25797.92373,25580.38496,25265.73452,25000.85174,24601.73408,25618.59292,,64.14251419,66.71231795,-69.5,-0.27,-106.55,186.8,57.04,MODERATE,25.51,MODERATE,17.45,MILD,12.1525,0.704371245,199.341202,26183.7412,25785.0588,INSIDE,,,,,,
31-10-2025,25863.8,25953.75,25711.2,25722.1,25795.68333,334384400,297802168.4,1.12,25784.1376,25593.88163,25283.6312,25015.13388,24612.882,25618.59292,,57.83703693,66.48703121,-14.05,-0.05,-141.7,242.55,58.42,MODERATE,37.09,MODERATE,4.49,NONE,12.665,4.217239251,207.1230269,26070.92303,25656.67697,INSIDE,,,,,,
03-11-2025,25696.85,25803.1,25645.5,25763.35,25737.31667,275858501,293248611.4,0.94,25780.35803,25610.02147,25302.44371,25029.95004,24624.32944,25618.59292,,58.98697479,66.5218785,-25.25,-0.1,66.5,157.6,42.2,MODERATE,25.22,MODERATE,32.58,MODERATE,12.6525,-0.098697197,205.7175317,25902.56753,25491.13247,INSIDE,,,,,,
04-11-2025,25744.75,25787.4,25578.4,25597.65,25654.48333,305143084,294908112.1,1.03,25747.13839,25608.84324,25314.02042,25041.19162,24634.01422,,26089.88978,52.76187001,66.35636511,-18.6,-0.07,-147.1,209,70.38,STRONG,20.41,MODERATE,9.21,NONE,12.41,-1.916617269,201.6519433,25946.40194,25543.09806,INSIDE,,,,,,
06-11-2025,25593.35,25679.15,25491.55,25509.7,25560.13333,371852417,299159044.7,1.24,25703.96777,25599.40102,25321.69413,25050.46902,24642.72751,,25985.98183,49.7601496,65.58992694,-4.3,-0.02,-83.65,187.6,44.59,MODERATE,45.74,STRONG REJECT,9.67,NONE,12.5575,1.188557615,203.19214,25796.54214,25390.15786,INSIDE,,,,,,
07-11-2025,25433.8,25551.25,25318.45,25492.3,25454,305606393,303140989.6,1.01,25665.48272,25589.20093,25328.38456,25059.21815,24651.18097,,25848.47546,49.16421683,64.3289146,-75.9,-0.3,58.5,232.8,25.13,WEAK,25.32,MODERATE,49.55,STRONG DEFEND,12.3,-2.05056739,198.0342628,25631.83426,25235.76574,INSIDE,,,,,,
10-11-2025,25503.5,25653.45,25503.5,25574.35,25577.1,243592948,301007974.4,0.81,25648.91314,25587.78655,25338.03026,25069.41878,24660.36673,,25848.47546,52.07867883,63.0963055,11.2,0.04,70.85,149.95,47.25,MODERATE,52.75,STRONG REJECT,0,NONE,12.49,1.544715447,201.8976626,25705.39766,25301.60234,INSIDE,,,,,,
11-11-2025,25617,25715.8,25449.25,25694.95,25620,297714069,304246512.5,0.98,25657.28348,25597.9926,25352.02711,25081.80553,24670.66109,,25848.47546,56.06567857,61.97239044,42.65,0.17,77.95,266.55,29.24,WEAK,7.82,NONE,62.93,STRONG DEFEND,12.11,-3.042433947,196.2308368,25813.23084,25420.76916,INSIDE,,,,,,
12-11-2025,25834.3,25934.55,25781.15,25875.8,25863.83333,343864299,308632949,1.11,25697.01375,25624.45044,25372.56723,25097.5282,24682.65252,25423.68336,,61.26954259,61.18742611,139.35,0.54,41.5,153.4,27.05,WEAK,38.3,MODERATE,34.65,MODERATE,12.1625,0.433526012,198.7580116,26033.05801,25635.54199,INSIDE,,,,,,
13-11-2025,25906.1,26010.7,25808.4,25879.15,25899.41667,385170023,313284996,1.23,25730.12943,25648.70754,25392.43322,25113.00586,24694.55797,25481.29669,,61.36084047,60.37837656,30.3,0.12,-26.95,202.3,13.32,INDECISION,51.71,STRONG REJECT,34.97,MODERATE,11.9375,-1.849948613,195.6538949,26101.75389,25710.44611,INSIDE,,,,,,
14-11-2025,25767.9,25940.2,25740.8,25910.05,25863.68333,518943416,324735658.2,1.6,25762.84226,25673.5973,25412.73192,25128.78891,24706.65242,25481.29669,,62.24490101,59.97314028,-111.25,-0.43,142.15,199.4,71.29,STRONG,15.12,MILD,13.59,MILD,11.7875,-1.256544503,192.6717754,25960.57178,25575.22822,INSIDE,,,,,,
17-11-2025,25948.2,26024.2,25906.35,26013.45,25981.33333,264610565,319327335.4,0.83,25808.40731,25705.96423,25436.28949,25146.30695,24719.65538,25580.24488,,65.12076309,59.51786352,38.15,0.15,65.25,117.85,55.37,MODERATE,9.12,NONE,35.51,MODERATE,12.095,2.608695652,198.3381846,26146.53818,25749.86182,INSIDE,,,,,,
18-11-2025,26021.8,26029.85,25876.5,25910.05,25938.8,280000989,312224594.4,0.9,25826.8878,25725.40097,25454.86833,25161.43057,24731.5001,25583.81091,,60.1838331,58.81483329,8.35,0.03,-111.75,153.35,72.87,STRONG,5.25,NONE,21.88,MODERATE,11.9725,-1.012815213,196.3720095,26218.17201,25825.42799,INSIDE,,,,,,
19-11-2025,25918.1,26074.65,25856.2,26052.65,25994.5,250110008,309673435.2,0.81,25867.93547,25756.56754,25478.31075,25179.07848,24744.64587,25583.81091,,64.21326012,58.22787572,8.05,0.03,134.55,218.45,61.59,STRONG,10.07,MILD,28.34,MODERATE,12.135,1.357277093,199.3798852,26117.47989,25718.72011,INSIDE,,,,,,
20-11-2025,26132.1,26246.65,26063.2,26192.15,26167.33333,240425729,319570865.2,0.75,25926.88357,25798.05158,25506.30445,25199.13931,24759.0489,25771.02798,,67.6611098,58.47920398,79.45,0.3,60.05,183.45,32.73,WEAK,29.71,MODERATE,37.56,MODERATE,13.63,12.3197363,225.4201887,26357.52019,25906.67981,INSIDE,,,,,,
21-11-2025,26109.55,26179.2,26052.2,26068.15,26099.85,235581427,308929691.9,0.76,25952.56837,25823.77524,25528.33761,25216.34744,24772.07478,25771.02798,,61.94784262,58.77283296,-82.6,-0.32,-41.4,127,32.6,WEAK,54.84,STRONG REJECT,12.56,MILD,13.235,-2.898019076,218.3249603,26327.87496,25891.22504,INSIDE,,,,,,
24-11-2025,26122.8,26142.8,25912.15,25959.5,26004.81667,464655063,317916771.2,1.46,25953.82867,25836.70141,25545.24593,25231.06333,24783.88996,25771.02798,,57.37622286,58.65777925,54.65,0.21,-163.3,230.65,70.8,STRONG,8.67,NONE,20.53,MODERATE,12.2425,-7.499055535,201.6718519,26324.47185,25921.12815,INSIDE,,,,,,
25-11-2025,25998.5,26032.6,25857.5,25884.8,25924.96667,260454909,317622652.9,0.82,25941.278,25841.28223,25558.56178,25244.00861,24794.84429,25771.02798,,54.40355266,58.7750423,39,0.15,-113.7,175.1,64.93,STRONG,19.47,MILD,15.59,MILD,11.9675,-2.246273229,196.3107376,26194.81074,25802.18926,INSIDE,,,,,,
26-11-2025,25842.95,26215.15,25842.95,26205.3,26087.8,275265169,311624351,0.88,25989.282,25875.95059,25583.92406,25263.04408,24808.87867,25771.02798,,63.21058797,59.7357879,-41.85,-0.16,362.35,372.2,97.35,STRONG,2.65,NONE,0,NONE,11.785,-1.524963443,194.6726797,26037.62268,25648.27732,OUT,,,,,,
27-11-2025,26261.25,26310.45,26141.9,26215.55,26222.63333,240287057,307544673.4,0.78,26030.42164,25908.29339,25608.69371,25281.90559,24822.8754,25798.8635,,63.45370902,60.75646591,55.95,0.21,-45.7,168.55,27.11,WEAK,29.19,MODERATE,43.7,STRONG DEFEND,11.6175,-1.421298261,192.603436,26453.85344,26068.64656,INSIDE,,,,,,
28-11-2025,26237.45,26280.75,26172.4,26202.95,26218.7,202511545,304801600.6,0.66,26061.79043,25936.35592,25631.99788,25300.14409,24836.60749,25841.3858,,62.90340181,61.52966041,21.9,0.08,-34.5,108.35,31.84,WEAK,39.96,MODERATE,28.2,MODERATE,11.625,0.064557779,192.5102198,26429.96022,26044.93978,INSIDE,,,,,,
01-12-2025,26325.8,26325.8,26124.2,26175.75,26208.58333,213828573,298773809.2,0.72,26082.51035,25959.15536,25653.32149,25317.48282,24849.93229,25841.3858,,61.66021535,61.92927018,122.85,0.47,-150.05,201.6,74.43,STRONG,0,NONE,25.57,MODERATE,11.2275,-3.419354839,186.2463261,26512.04633,26139.55367,INSIDE,,,,,,
02-12-2025,26087.95,26154.6,25997.85,26032.2,26061.55,254803113,297721039.8,0.86,26073.36302,25966.11199,25668.17947,25331.63564,24861.69615,25841.3858,,55.43357217,61.51241515,-87.8,-0.34,-55.75,156.75,35.57,WEAK,42.52,STRONG REJECT,21.91,MODERATE,11.2125,-0.133600534,184.7879348,26272.73793,25903.16207,INSIDE,,,,,,
03-12-2025,26004.9,26066.45,25891,25986,25981.15,265660108,295746891,0.9,26057.47883,25968.00609,25680.64302,25344.59335,24872.88325,25841.3858,,53.55898874,60.95514002,-27.3,-0.1,-18.9,175.45,10.77,INDECISION,35.08,MODERATE,54.15,STRONG DEFEND,10.8175,-3.522853958,177.6772671,26182.57727,25827.22273,INSIDE,,,,,,
04-12-2025,25981.85,26098.25,25938.95,26033.75,26023.65,248099545,289559247.4,0.86,26053.1645,25974.26741,25694.49035,25358.24001,24884.43416,25841.3858,,55.24361286,60.45504801,-4.15,-0.02,51.9,159.3,32.58,WEAK,40.49,STRONG REJECT,26.93,MODERATE,10.315,-4.645250751,169.6304025,26151.4804,25812.2196,INSIDE,,,,,,
05-12-2025,25999.8,26202.6,25985.35,26186.45,26124.8,249254405,286741648,0.87,26077.39823,25994.47528,25713.78289,25374.64021,24897.38954,25841.3858,,60.21391607,60.10455894,-33.95,-0.13,186.65,217.25,85.91,STRONG,7.43,NONE,6.65,NONE,11.125,7.852641784,183.6823724,26183.48237,25816.11763,OUT,,,,,,
08-12-2025,26159.8,26178.7,25892.25,25960.55,26010.5,320729920,290598496.6,1.1,26056.15309,25991.2443,25723.46003,25386.24238,24907.96825,25841.3858,,51.16205784,59.46014642,-26.65,-0.1,-199.25,286.45,69.56,STRONG,6.6,NONE,23.84,MODERATE,10.9525,-1.550561798,180.6693206,26340.46932,25979.13068,OUT,,,,,,
09-12-2025,25867.1,25923.65,25728,25839.65,25830.43333,275978160,289511701.2,0.95,26016.78889,25976.80675,25728.0165,25395.22075,24917.23872,,26255.2124,47.08265522,58.23653179,-93.45,-0.36,-27.45,195.65,14.03,INDECISION,28.9,MODERATE,57.07,STRONG DEFEND,10.9125,-0.365213422,178.2557219,26045.35572,25688.84428,INSIDE,,,,,,
10-12-2025,25864.05,25947.65,25734.55,25758,25813.4,207944446,282715708.5,0.74,25969.73637,25955.96801,25729.19232,25402.4045,24925.6045,,26255.2124,44.50192877,56.58230457,24.4,0.09,-106.05,213.1,49.77,MODERATE,39.23,MODERATE,11,MILD,10.4,-4.696449026,170.0413106,26034.09131,25694.00869,INSIDE,,,,,,
11-12-2025,25771.4,25922.8,25693.25,25898.55,25838.2,206099631,273762188.9,0.75,25956.79339,25950.49963,25735.8338,25412.22916,24935.28555,,26242.84494,49.62098652,55.70181485,13.4,0.05,127.15,229.55,55.39,MODERATE,10.56,MILD,34.04,MODERATE,10.1075,-2.8125,165.1006307,25936.50063,25606.29937,INSIDE,,,,,,
12-12-2025,25971.2,26057.6,25938.45,26046.95,26014.33333,216344338,258632235,0.84,25973.1855,25959.68538,25748.03444,25424.79789,24946.34689,,26242.84494,54.4032526,55.48945983,72.65,0.28,75.75,119.15,63.58,STRONG,8.94,NONE,27.49,MODERATE,10.25,1.409844175,168.2989288,26139.49893,25802.90107,INSIDE,,,,,,
15-12-2025,25930.05,26047.15,25904.75,26027.3,25993.06667,181557703,254479591.9,0.71,25983.0245,25966.12486,25758.98603,25436.72863,24957.10264,,26242.84494,53.67667333,55.43753988,-116.9,-0.45,97.25,142.4,68.29,STRONG,13.94,MILD,17.77,MILD,10.0625,-1.829268293,165.1540308,26095.20403,25764.89597,INSIDE,,,,,,
16-12-2025,25951.5,25980.75,25834.35,25860.1,25891.73333,264351195,253697102.2,1.04,25960.67459,25956.02726,25762.95128,25445.11222,24966.08769,,26242.84494,47.82390206,54.33849088,-75.8,-0.29,-91.4,146.4,62.43,STRONG,19.98,MILD,17.59,MILD,9.8375,-2.236024845,161.0495451,26112.54955,25790.45045,INSIDE,,,,,,
17-12-2025,25902.4,25929.15,25770.35,25818.55,25839.35,206521258,251517664.7,0.82,25934.83376,25942.93419,25765.13162,25452.50703,24974.5699,,26222.14409,46.46793612,53.12522139,42.3,0.16,-83.85,158.8,52.8,MODERATE,16.85,MILD,30.35,MODERATE,9.7075,-1.321473952,158.605686,26061.00569,25743.79431,INSIDE,,,,,,
18-12-2025,25764.7,25902.35,25726.3,25815.55,25814.73333,197553755,249374066,0.79,25913.1458,25930.80236,25767.10881,25459.696,24982.93787,,26182.66027,46.36571617,51.94395813,-53.85,-0.21,50.85,176.05,28.88,WEAK,49.3,STRONG REJECT,21.81,MODERATE,9.5225,-1.905742982,155.4222608,25920.12226,25609.27774,INSIDE,,,,,,
19-12-2025,25911.5,25993.35,25880.45,25966.4,25946.73333,382927284,256741358.9,1.49,25922.82838,25934.19261,25774.92415,25469.72974,24992.72356,,26182.66027,52.07466526,51.25927598,95.95,0.37,54.9,112.9,48.63,MODERATE,23.87,MODERATE,27.5,MODERATE,9.675,1.601470202,158.4660751,26069.96608,25753.03392,INSIDE,,,,,,
22-12-2025,26055.85,26180.7,26047.8,26172.4,26133.63333,252990050,246158108.2,1.03,25968.20504,25956.87903,25790.51144,25483.644,25004.46163,,26182.66027,58.56138978,51.48269152,89.45,0.34,116.55,132.9,87.7,STRONG,6.25,NONE,6.06,NONE,9.3775,-3.074935401,154.7003871,26210.55039,25901.14961,INSIDE,,,,,,
23-12-2025,26205.2,26233.55,26119.05,26177.15,26176.58333,216553840,243963054.8,0.89,26006.19503,25977.85722,25805.67374,25497.37679,25016.13017,,26182.66027,58.70019932,51.84992085,32.8,0.13,-28.05,114.5,24.5,WEAK,24.76,MODERATE,50.74,STRONG DEFEND,9.19,-1.999466809,151.913248,26357.11325,26053.28675,INSIDE,,,,,,
24-12-2025,26170.65,26236.4,26123,26142.1,26167.16667,188846828,239642137.7,0.79,26030.90503,25993.49939,25818.86692,25510.14359,25027.33385,,26182.66027,57.17816838,51.98810339,-6.5,-0.02,-28.55,113.4,25.18,WEAK,57.98,STRONG REJECT,16.84,MILD,9.15,-0.435255713,151.2684688,26321.91847,26019.38153,INSIDE,,,,,,
26-12-2025,26121.25,26144.2,26008.6,26042.3,26065.03333,142243763,234739973,0.61,26032.97684,25998.14706,25827.62901,25520.68134,25037.43302,,26182.66027,52.96687535,51.47045762,-20.85,-0.08,-78.95,135.6,58.22,MODERATE,16.92,MILD,24.85,MODERATE,9.72,6.229508197,160.1270473,26281.37705,25961.12295,INSIDE,,,,,,
29-12-2025,26063.35,26106.8,25920.3,25942.1,25989.73333,234312888,236330040.2,0.99,26016.45378,25992.80925,25832.11806,25529.02627,25046.43468,,26182.66027,49.05995771,51.32030762,21.05,0.08,-121.25,186.5,65.01,STRONG,23.3,MODERATE,11.69,MILD,9.6775,-0.437242798,159.1988387,26222.54884,25904.15116,INSIDE,,,,,,
30-12-2025,25940.9,25976.75,25878,25938.85,25931.2,396893959,245483309.5,1.62,26002.344,25987.67027,25836.30363,25537.14159,25055.31443,,26182.66027,48.93387955,51.45253792,-1.2,0,-2.05,98.75,2.08,INDECISION,36.3,MODERATE,61.62,STRONG DEFEND,9.475,-2.092482563,155.0911823,26095.99118,25785.80882,INSIDE,,,,,,
31-12-2025,25971.05,26187.95,25969,26129.6,26095.51667,246314941,245058900.9,1.01,26025.48146,26001.18739,25847.80545,25548.87344,25066.00384,,26182.66027,56.06968344,52.27880611,32.2,0.12,158.55,218.95,72.41,STRONG,26.65,MODERATE,0.94,NONE,9.185,-3.060686016,151.5666797,26122.61668,25819.48332,OUT,,,,,,
01-01-2026,26173.3,26197.55,26113.4,26146.55,26152.5,425631910,253057491,1.68,26047.49392,26015.03145,25859.52092,25560.70862,25076.75555,,26182.66027,56.64937271,52.7808337,43.7,0.17,-26.75,84.15,31.79,WEAK,28.82,MODERATE,39.39,MODERATE,9.45,2.885138813,155.9967533,26329.29675,26017.30325,INSIDE,,,,,,
02-01-2026,26155.1,26340,26118.4,26328.55,26262.31667,357547806,258529904,1.38,26098.59502,26044.89036,25877.91422,25575.9134,25089.21121,25896.33638,,62.38840941,53.35120204,8.55,0.03,173.45,221.6,78.27,STRONG,5.17,NONE,16.56,MILD,10.0225,6.058201058,166.3469754,26321.44698,25988.75302,OUT,,,,,,
05-01-2026,26333.7,26373.2,26210.05,26250.3,26277.85,338777649,263006066.2,1.29,26126.17775,26064.45318,25892.51758,25589.26759,25100.76433,25960.0741,,58.78504557,53.71608578,5.15,0.02,-83.4,163.15,51.12,MODERATE,24.21,MODERATE,24.67,MODERATE,10.0175,-0.049887753,166.4735545,26500.17355,26167.22645,INSIDE,,,,,,
06-01-2026,26189.7,26273.95,26124.75,26178.7,26192.46667,383040203,266121580.4,1.44,26135.72725,26075.33383,25903.74042,25600.93952,25111.49006,25960.0741,,55.61952708,54.27291613,-60.6,-0.23,-11,149.2,7.37,INDECISION,56.47,STRONG REJECT,36.16,MODERATE,9.95,-0.673820814,164.7295542,26354.42955,26024.97045,INSIDE,,,,,,
07-01-2026,26143.1,26187.15,26067.9,26140.75,26131.93333,338216740,269233509.4,1.26,26136.64048,26081.56394,25913.03492,25611.62883,25121.73145,25960.0741,,53.96093012,54.80812999,-35.6,-0.14,-2.35,119.25,1.97,INDECISION,36.94,MODERATE,61.09,STRONG DEFEND,10.6,6.532663317,174.9110208,26318.01102,25968.18898,INSIDE,,,,,,
08-01-2026,26106.5,26133.2,25858.45,25876.85,25956.16667,328520950,275262334.6,1.19,26089.40584,26062.06738,25911.6159,25616.88074,25129.24507,,26354.85426,44.11026543,54.64702637,-34.25,-0.13,-229.65,274.75,83.59,STRONG,9.72,NONE,6.7,NONE,10.925,3.066037736,179.9024638,26286.40246,25926.59754,OUT,,,,,,
09-01-2026,25840.4,25940.6,25623,25683.3,25748.96667,348757262,282395216.1,1.23,26015.56842,26025.99429,25902.66234,25618.19597,25134.75806,,26196.06341,38.55163971,53.68109597,-36.45,-0.14,-157.1,317.6,49.46,MODERATE,31.55,MODERATE,18.99,MILD,11.3675,4.050343249,185.8095592,26026.20956,25654.59044,INSIDE,,,,,,
12-01-2026,25669.05,25813.15,25473.4,25790.25,25692.26667,275757268,285365862.6,0.97,25974.60143,26003.54245,25898.25401,25621.60298,25141.28036,,26110.58573,42.83817262,52.55800903,-14.25,-0.06,121.2,339.75,35.67,WEAK,6.74,NONE,57.59,STRONG DEFEND,11.1975,-1.495491533,182.1315357,25851.18154,25486.91846,INSIDE,,,,,,
